directive,input_text,output_text
pluralize,spikehoof,spikehooves
pluralize,creekwaddle,creekwaddles
pluralize,blue-bellied skittertail,blue-bellied skittertails
pluralize,glimmering bison,glimmering bisons
pluralize,wilted weasel,wilted weasels
pluralize,sandwhisker,sandwhiskers
pluralize,skydancer bird,skydancer birds
pluralize,nightspike lizard,nightspike lizards
pluralize,frostling,frostlings
pluralize,nimbosquid,nimbosquids
pluralize,glacervine,glacervines
pluralize,burrowbeast,burrowbeasts
pluralize,moonbeam tiger,moonbeam tigers
pluralize,scarbelly jackrabbit,scarbelly jackrabbits
pluralize,blazebane sword,blazebane swords
pluralize,crimsonfang dagger,crimsonfang daggers
pluralize,stormstrike bow,stormstrike bows
pluralize,arcflare staff,arcflare staffs
pluralize,shadowreaver axe,shadowreaver axes
pluralize,emberclaw mace,emberclaw maces
pluralize,vortex spear,vortex spears
pluralize,thunderlash whip,thunderlash whips
pluralize,bloodpiercer crossbow,bloodpiercer crossbows
pluralize,lightbringer lance,lightbringer lances
pluralize,frostwrought hammer,frostwrought hammers
pluralize,spiritbinder katana,spiritbinder katanas
pluralize,nightshade scythe,nightshade scythes
pluralize,dragonrend halberd,dragonrend halberds
pluralize,voidstrike chakram,voidstrike chakrams
pluralize,soulshard gauntlet,soulshard gauntlets
pluralize,ironbark greatsword,ironbark greatswords
pluralize,venomspike spear,venomspike spears
pluralize,dawnfury flail,dawnfury flails
pluralize,steelstorm glaive,steelstorm glaives
pluralize,whisper of the forgotten blade,whispers of the forgotten blade
pluralize,echoes of the stormbound fist,echoes of the stormbound fists
pluralize,flame that consumes the dusk,flames that consume the dusk
pluralize,heart of the shattered sky,hearts of the shattered sky
pluralize,veil of the silver serpent,veils of the silver serpent
pluralize,song of the eternal wind,songs of the eternal wind
pluralize,grip of the endless void,grips of the endless void
pluralize,howl from the abyssal depths,howls from the abyssal depths
pluralize,crown of the broken dawn,crowns of the broken dawn
pluralize,hand of the forgotten king,hands of the forgotten king
pluralize,tear of the moonlit oracle,tears of the moonlit oracle
pluralize,blade that cleaves the soul's echo,blades that cleave the soul's echo
pluralize,echoing fist of the raging storm,echoing fists of the raging storm
pluralize,cloak of the endless nightshade,cloaks of the endless nightshade
pluralize,serpent's kiss of the shattered heart,serpent's kisses of the shattered heart
pluralize,fangs of the sky-bound nightmare,fangs of the sky-bound nightmare
pluralize,wings of the eternal flame's sorrow,wings of the eternal flame's sorrow
pluralize,song sung by the thunder's wrath,songs sung by the thunder's wrath
pluralize,piercing gaze of the twilight hunter,piercing gazes of the twilight hunter
pluralize,flame that whispers through the void,flames that whisper through the void
pluralize,shard that pierces the heart of silence,shards that pierce the heart of silence
pluralize,thorn that blooms in the midnight storm,thorns that bloom in the midnight storm
pluralize,blade that cuts through the fabric of time,blades that cut through the fabric of time
pluralize,stone that echoes with forgotten screams,stones that echo with forgotten screams
pluralize,fang that tastes the blood of forgotten kings,fangs that taste the blood of forgotten kings
pluralize,hammer that strikes the bones of the earth,hammers that strike the bones of the earth
pluralize,arrow that pierces the heart of the sky,arrows that pierce the heart of the sky
pluralize,whip that cracks with the sound of falling stars,whips that crack with the sound of falling stars
pluralize,staff that bends the will of the stars themselves,staffs that bend the will of the stars themselves
pluralize,shield that absorbs the fury of the tempest,shields that absorb the fury of the tempest
pluralize,bow that pulls the moon's light from the heavens,bows that pull the moon's light from the heavens
pluralize,dagger that dances in the shadows of dreams,daggers that dance in the shadows of dreams
pluralize,lance that strikes through the veil of reality,lances that strike through the veil of reality
pluralize,scythe that reaps the whispers of the dead,scythes that reap the whispers of the dead
pluralize,spoon that stirs the soup of forgotten dreams,spoons that stir the soup of forgotten dreams
pluralize,broom that sweeps away the last breath of silence,brooms that sweep away the last breath of silence
pluralize,mug that holds the morning's regret,mugs that hold the morning's regrets
pluralize,sock that strangles the noise of the clock,socks that strangle the noise of the clock
pluralize,ladle that scoops the echoes of lost time,ladles that scoop the echoes of lost time
pluralize,candle that melts the secrets of the night,candles that melt the secrets of the night
pluralize,towel that dries the tears of forgotten phone calls,towels that dry the tears of forgotten phone calls
pluralize,clock that ticks the rhythm of missed chances,clocks that tick the rhythm of missed chances
pluralize,key that unlocks the whispers of forgotten hallways,keys that unlock the whispers of forgotten hallways
pluralize,vacuum that sucks up the last light of the sunset,vacuums that suck up the last light of the sunset
pluralize,mop that sways with the dance of spilled coffee,mops that sway with the dance of spilled coffee
pluralize,frying pan that sizzles with unspoken words,frying pans that sizzle with unspoken words
pluralize,telephone that rings with the voices of old regrets,telephones that ring with the voices of old regrets
pluralize,scissors that cut the threads of yesterday's mistakes,scissors that cut the threads of yesterday's mistakes
pluralize,doorbell that chimes with the weight of forgotten promises,doorbells that chime with the weight of forgotten promises
pluralize,toaster that burns the edges of bad decisions,toasters that burn the edges of bad decisions
pluralize,hammer that fixes everything except the mistakes,hammers that fix everything except the mistakes
pluralize,fork that twirls the threads of regret,forks that twirl the threads of regret
pluralize,vacuum that sucks up the crumbs of your conscience,vacuums that suck up the crumbs of your conscience
pluralize,microwave that heats up the leftovers of forgotten thoughts,microwaves that heat up the leftovers of forgotten thoughts
pluralize,shovel that digs up the remnants of old arguments,shovels that dig up the remnants of old arguments
pluralize,glue stick that bonds the pieces of broken promises,glue sticks that bond the pieces of broken promises
pluralize,remote control that pauses the moments you can't rewind,remote controls that pause the moments you can't rewind
pluralize,keychain that holds the weight of yesterday's decisions,keychains that hold the weight of yesterday's decisions
pluralize,toothbrush that scrubs away the memories of last night's mistakes,toothbrushes that scrub away the memories of last night's mistakes
pluralize,plunger that unblocks the flow of regrets,plungers that unblock the flow of regrets
pluralize,scissors that trim the edges of half-finished projects,scissors that trim the edges of half-finished projects
pluralize,coffee mug that stirs up the chaos of the morning,coffee mugs that stir up the chaos of the morning
pluralize,tape dispenser that seals away the last of your patience,tape dispensers that seal away the last of your patience
pluralize,desk fan that blows away the fumes of last-minute deadlines,desk fans that blow away the fumes of last-minute deadlines
pluralize,spoon that digs into yesterday’s leftovers,spoons that dig into yesterday’s leftovers
pluralize,toaster that burns the bread you forgot about,toasters that burn the bread you forgot about
pluralize,hairdryer that blows away your chances of doing anything productive,hairdryers that blow away your chances of doing anything productive
pluralize,umbrella that protects you from getting wet but not from bad decisions,umbrellas that protect you from getting wet but not from bad decisions
pluralize,hammer that fixes the thing you accidentally broke five minutes ago,hammers that fix the thing you accidentally broke five minutes ago
pluralize,vacuum that picks up everything but the actual dirt,vacuums that pick up everything but the actual dirt
pluralize,can opener that never opens the can right,can openers that never open the can right
pluralize,phone charger that only works when it wants to,phone chargers that only work when they want to
pluralize,fork that stabs the last piece of pizza but never in the right place,forks that stab the last piece of pizza but never in the right place
pluralize,flashlight that flickers when you need it most,flashlights that flicker when you need them most
pluralize,rubber band that never quite holds things together,rubber bands that never quite hold things together
pluralize,scissors that always cut a little bit crooked,scissors that always cut a little bit crooked
pluralize,stapler that jams halfway through,staplers that jam halfway through
pluralize,tape dispenser that tangles itself every time you use it,tape dispensers that tangle themselves every time you use them
pluralize,mop that spreads the mess instead of cleaning it up,mops that spread the mess instead of cleaning it up
pluralize,wrench that tightens everything but the thing you need it for,wrenches that tighten everything but the thing you need it for
pluralize,basket that holds your hopes and your empty coffee cups,baskets that hold your hopes and your empty coffee cups
pluralize,roller skate that makes you go in every direction except forward,roller skates that make you go in every direction except forward
pluralize,glove that fits everyone but you,gloves that fit everyone but you
pluralize,clipboard that holds all your plans but none of your willpower,clipboards that hold all your plans but none of your willpower
pluralize,pen that runs out of ink at the worst possible moment,pens that run out of ink at the worst possible moment
pluralize,chalk that breaks just before you finish writing the sentence,chalks that break just before you finish writing the sentence
pluralize,bottle opener that never quite works right,bottle openers that never quite work right
pluralize,ladder that wobbles when you need it most,ladders that wobble when you need them most
pluralize,tape measure that’s always a little too short,tape measures that’re always a little too short
pluralize,backpack that never stays organized for more than five minutes,backpacks that never stay organized for more than five minutes
pluralize,compass that points in every direction but north,compasses that point in every direction but north
pluralize,lighter that only works after you’ve given up,lighters that only work after you’ve given up
pluralize,glasses that fog up the moment you step outside,glasses that fog up the moment you step outside
pluralize,flash drive that never seems to have enough space,flash drives that never seem to have enough space
pluralize,rifle that whispers through the gaps in the walls,rifles that whisper through the gaps in the walls
pluralize,pistol that leaves echoes of its shot,pistols that leave echoes of their shots
pluralize,shotgun that scatters the thoughts of a thousand decisions,shotguns that scatter the thoughts of a thousand decisions
pluralize,revolver that spins with the weight of choices you never made,revolvers that spin with the weight of choices you never made
pluralize,submachine gun that fires in patterns only the shadows understand,submachine guns that fire in patterns only the shadows understand
pluralize,bolt-action rifle that strikes with the silence of waiting,bolt-action rifles that strike with the silence of waiting
pluralize,assault rifle that speaks with a voice only the wind can hear,assault rifles that speak with a voice only the wind can hear
pluralize,carbine that moves with the rhythm of a hurried heartbeat,carbines that move with the rhythm of a hurried heartbeat
pluralize,sniper rifle that takes aim from the corners of your mind,sniper rifles that take aim from the corners of your mind
pluralize,machine gun that rages with the fury of forgotten wars,machine guns that rage with the fury of forgotten wars
pluralize,flintlock pistol that holds the weight of ancient promises,flintlock pistols that hold the weight of ancient promises
pluralize,shotgun that clears a path through the noise of the world,shotguns that clear a path through the noise of the world
pluralize,hand cannon that strikes like the first word spoken in a storm,hand cannons that strike like the first word spoken in a storm
pluralize,SMG that moves in rhythm with the beat of a frantic heart,SMGs that move in rhythm with the beat of a frantic heart
pluralize,musket that echoes through the halls of forgotten histories,muskets that echo through the halls of forgotten histories
pluralize,game of hungry hungry hippos that eats everything in sight,games of hungry hungry hippos that eat everything in sight
pluralize,nick cannon mixtapes that drop with unexpected force,nick cannon mixtapes that drop with unexpected force
pluralize,deck of cards that always deals a losing hand,decks of cards that always deal a losing hand
pluralize,tamagotchi that takes more attention than you have,tamagotchis that take more attention than you have
pluralize,super mario power-up that gives you no extra lives,super mario power-ups that give you no extra lives
pluralize,flip phone that refuses to hang up when you need it to,flip phones that refuse to hang up when you need them to
pluralize,neon sign that flickers when you need a warning,neon signs that flicker when you need a warning
pluralize,lego bricks that always break when you step on them,lego bricks that always break when you step on them
pluralize,rubik's cube that never seems to line up,rubik's cubes that never seem to line up
pluralize,fidget spinner that never stops spinning,fidget spinners that never stop spinning
pluralize,bop it that only responds when you mess up,bop its that only respond when you mess up
pluralize,monopoly dice that always roll the wrong number,monopoly dice that always roll the wrong number
pluralize,video game controller that never does what you want,video game controllers that never do what you want
pluralize,floppy disk that stores everything you forgot to back up,floppy disks that store everything you forgot to back up
pluralize,mario kart that crashes when you’re in first place,mario karts that crash when you’re in first place
pluralize,mario-less mario kart cartridge,mario-less mario kart cartridges
pluralize,flip-phone-powered turbocharger,flip-phone-powered turbochargers
pluralize,tamagotchi-obsessed distraction ray,tamagotchi-obsessed distraction rays
pluralize,broken-headphone sound bomb,broken-headphone sound bombs
pluralize,monopoly-bankrupted dice-roller,monopoly-bankrupted dice-rollers
pluralize,empty-pizza-box shield,empty-pizza-box shields
pluralize,no-cartridge game-console controller,no-cartridge game-console controllers
pluralize,fidget-spin-forever axis,fidget-spin-forever axes
pluralize,bored-emoji phone screen,bored-emoji phone screens
pluralize,broken-vape-cloud-shooter,broken-vape-cloud-shooters
pluralize,lost-battery-flashlight-blaster,lost-battery-flashlight-blasters
pluralize,forgotten-alarm-clock-tick,forgotten-alarm-clock-ticks
pluralize,out-of-ink printer-sword,out-of-ink printer-swords
pluralize,Professor Thistlewick's brass compass,Professor Thistlewick's brass compasses
pluralize,Madame Zinglebert's crystal thimble,Madame Zinglebert's crystal thimbles
pluralize,Doctor Quillsby's mechanical mouse,Doctor Quillsby's mechanical mice
pluralize,Lord Pennyfarthing's pocket watch,Lord Pennyfarthing's pocket watches
pluralize,Captain Brimbletooth's silver knife,Captain Brimbletooth's silver knives
pluralize,Baroness Glitterwind's enchanted leaf,Baroness Glitterwind's enchanted leaves
pluralize,Sir Pocketworth's brass penny,Sir Pocketworth's brass pennies
pluralize,Colonel Fizzlewick's wooden die,Colonel Fizzlewick's wooden dice
pluralize,Miss Thornberry's porcelain tooth,Miss Thornberry's porcelain teeth
pluralize,Duke Whimsworth's copper goose,Duke Whimsworth's copper geese
pluralize,Lady Sparklebottom's crystal foot,Lady Sparklebottom's crystal feet
pluralize,Master Tinkerton's mechanical wolf,Master Tinkerton's mechanical wolves
pluralize,Countess Brambleshire's silver box,Countess Brambleshire's silver boxes
pluralize,Old Man Fiddlesworth's lucky penny,Old Man Fiddlesworth's lucky pennies
pluralize,Grandfather Pockington's brass key,Grandfather Pockington's brass keys
pluralize,Aunt Primrose's china thimble,Aunt Primrose's china thimbles
pluralize,Admiral Quacksworth's rubber fish,Admiral Quacksworth's rubber fish
pluralize,Doctor Mumbleworth's spinning top,Doctor Mumbleworth's spinning tops
pluralize,Madame Flutterby's silk scarf,Madame Flutterby's silk scarves
pluralize,Professor Bumbleston's wooden half,Professor Bumbleston's wooden halves
pluralize,Sir Giggleswick's metal hoof,Sir Giggleswick's metal hooves
pluralize,Lady Twinkleton's glass berry,Lady Twinkleton's glass berries
pluralize,Baron von Clickington's brass shelf,Baron von Clickington's brass shelves
pluralize,Captain Wobbleworth's lucky die,Captain Wobbleworth's lucky dice
singularize,cats,cat
singularize,dogs,dog
singularize,apples,apple
singularize,books,book
singularize,pens,pen
singularize,boxes,box
singularize,shoes,shoe
singularize,children,child
singularize,men,man
singularize,women,woman
singularize,cities,city
singularize,tomatoes,tomato
singularize,heroes,hero
singularize,potatoes,potato
singularize,leaves,leaf
singularize,babies,baby
singularize,berries,berry
singularize,knives,knife
singularize,loaves,loaf
singularize,mice,mouse
singularize,feet,foot
singularize,teeth,tooth
singularize,cacti,cactus
singularize,barracks,barracks
singularize,buses,bus
singularize,fish,fish
singularize,wolves,wolf
singularize,calves,calf
singularize,halves,half
singularize,people,person
singularize,children,child
singularize,oxen,ox
singularize,women,woman
singularize,men,man
singularize,churches,church
singularize,taxes,tax
singularize,boxes,box
singularize,fish,fish
singularize,deer,deer
singularize,octopuses,octopus
singularize,crises,crisis
singularize,analyses,analysis
singularize,theses,thesis
singularize,foci,focus
singularize,axes,axis
singularize,dogs,dog
singularize,children of Dave,child of Dave
singularize,books on the table,book on the table
singularize,boxes of cookies,box of cookies
singularize,cups of coffee,cup of coffee
singularize,people in the room,person in the room
singularize,cups of shiny gray water with green flakes,cup of shiny gray water with green flakes
singularize,children of Sarah and Tim,child of Sarah and Tim
singularize,cities in the valley,city in the valley
singularize,stars in the sky,star in the sky
singularize,halves of the sandwich,half of the sandwich
singularize,players with the ball,player with the ball
singularize,cookies with chocolate chips,cookie with chocolate chips
singularize,flies in the room,fly in the room
singularize,boxes of colorful pencils,box of colorful pencils
singularize,teachers in the classroom,teacher in the classroom
singularize,ideas in his mind,idea in his mind
singularize,children on the playground,child on the playground
singularize,bottles of green juice,bottle of green juice
singularize,pairs of shoes,pair of shoes
singularize,fish in the tanks,fish in the tank
singularize,sandwiches with turkey,sandwich with turkey
singularize,movies on the screen,movie on the screen
singularize,students in the class,student in the class
singularize,pictures on the wall,picture on the wall
singularize,cups of hot chocolate,cup of hot chocolate
singularize,leaves on the ground,leaf on the ground
singularize,birds in the tree,bird in the tree
singularize,cars in the driveway,car in the driveway
singularize,bottles of water,bottle of water
singularize,children of Mary,child of Mary
singularize,letters in the mailbox,letter in the mailbox
singularize,houses on the street,house on the street
singularize,pens on the desk,pen on the desk
singularize,shirts in the drawer,shirt in the drawer
singularize,flowers in the vase,flower in the vase
singularize,cakes on the table,cake on the table
singularize,pencils in the case,pencil in the case
singularize,dogs on the bed,dog on the bed
singularize,balls on the ground,ball on the ground
singularize,coins in the jar,coin in the jar
singularize,maps on the wall,map on the wall
singularize,gloves in the drawer,glove in the drawer
singularize,trees in the park,tree in the park
singularize,lights in the room,light in the room
singularize,notebooks on the desk,notebook on the desk
singularize,phones in the bag,phone in the bag
singularize,books in the shelf,book in the shelf
singularize,apples on the table,apple on the table
singularize,plates with food,plate with food
singularize,cars in the parking lot,car in the parking lot
singularize,buttons on the shirt,button on the shirt
singularize,flags on the pole,flag on the pole
singularize,toys on the shelf,toy on the shelf
singularize,mugs on the counter,mug on the counter
singularize,windows in the house,window in the house
singularize,phones on the counter,phone on the counter
singularize,buckets of water,bucket of water
singularize,keys on the table,key on the table
singularize,doors in the hallway,door in the hallway
singularize,shirts on the chair,shirt on the chair
singularize,lamps on the desk,lamp on the desk
singularize,candles on the table,candle on the table
singularize,pieces of cake,piece of cake
singularize,containers of cookies,container of cookies
singularize,pieces of bread,piece of bread
singularize,notes in the pocket,note in the pocket
singularize,leaves in the wind,leaf in the wind
singularize,glasses of milk,glass of milk
singularize,sandwiches with cheese,sandwich with cheese
singularize,balls in the basket,ball in the basket
singularize,cups of soup,cup of soup
singularize,paintings on the wall,painting on the wall
singularize,coins in the purse,coin in the purse
singularize,books with covers,book with a cover
singularize,shoes on the feet,shoe on the foot
singularize,shiny red apples,shiny red apple
singularize,giant purple balloons,giant purple balloon
singularize,small wooden boxes,small wooden box
singularize,beautiful blue birds,beautiful blue bird
singularize,spicy chicken wings,spicy chicken wing
singularize,colorful striped sweaters,colorful striped sweater
singularize,fluffy white cats,fluffy white cat
singularize,old rusty cars,old rusty car
singularize,smelly old shoes,smelly old shoe
singularize,heavy metal doors,heavy metal door
singularize,fast running dogs,fast running dog
singularize,green leafy plants,green leafy plant
singularize,blue plastic bottles,blue plastic bottle
singularize,round orange balls,round orange ball
singularize,warm cozy blankets,warm cozy blanket
singularize,small wooden chairs,small wooden chair
singularize,delicious chocolate cakes,delicious chocolate cake
singularize,cold snowy mountains,cold snowy mountain
singularize,bright yellow flowers,bright yellow flower
singularize,long fluffy tails,long fluffy tail
singularize,quick silver fish,quick silver fish
singularize,delicate white laces,delicate white lace
singularize,large wooden tables,large wooden table
singularize,yellow spotted giraffes,yellow spotted giraffe
singularize,bright shiny coins,bright shiny coin
singularize,fuzzy green mosses,fuzzy green moss
singularize,soft velvet pillows,soft velvet pillow
singularize,purple velvet curtains,purple velvet curtain
singularize,heavy brown boxes,heavy brown box
singularize,big green apples,big green apple
singularize,cold icy rivers,cold icy river
singularize,small orange pumpkins,small orange pumpkin
singularize,soft blue clouds,soft blue cloud
singularize,fast red cars,fast red car
singularize,dirty white shirts,dirty white shirt
singularize,high metal fences,high metal fence
singularize,tiny wooden sticks,tiny wooden stick
singularize,smelly old socks,smelly old sock
singularize,shiny silver spoons,shiny silver spoon
singularize,tiny golden keys,tiny golden key
singularize,warm woolen scarves,warm woolen scarf
singularize,big black dogs,big black dog
singularize,huge fluffy pillows,huge fluffy pillow
singularize,small wooden tables,small wooden table
singularize,bright red shirts,bright red shirt
singularize,heavy metal spoons,heavy metal spoon
singularize,soft blue sweaters,soft blue sweater
singularize,spicy green chilies,spicy green chili
singularize,tall wooden chairs,tall wooden chair
singularize,thin golden threads,thin golden thread
singularize,big pink cakes,big pink cake
singularize,sharp pointed pencils,sharp pointed pencil
singularize,small red flowers,small red flower
singularize,clean white towels,clean white towel
singularize,long wooden planks,long wooden plank
singularize,rich dark chocolates,rich dark chocolate
singularize,thick woolen scarves,thick woolen scarf
singularize,cute little puppies,cute little puppy
singularize,fresh green leaves,fresh green leaf
singularize,bright orange sunsets,bright orange sunset
singularize,old leather books,old leather book
singularize,small glass jars,small glass jar
singularize,sweet juicy oranges,sweet juicy orange
singularize,heavy brown bags,heavy brown bag
singularize,huge glass windows,huge glass window
singularize,large gold coins,large gold coin
singularize,fresh red berries,fresh red berry
singularize,small shiny rocks,small shiny rock
singularize,beautiful white butterflies,beautiful white butterfly
singularize,soft pink pillows,soft pink pillow
singularize,large fluffy clouds,large fluffy cloud
singularize,quiet wooden rooms,quiet wooden room
singularize,hot spicy curries,hot spicy curry
singularize,big fluffy clouds,big fluffy cloud
singularize,yellow striped shirts,yellow striped shirt
singularize,children's woolen gloves,child's woolen glove
singularize,oxen-drawn carts,oxen-drawn cart
singularize,knife-sharpened sticks,knife-sharpened stick
singularize,mice-infested houses,mouse-infested house
singularize,single leaves pages,single leaf page
singularize,small loaves of bread,small loaf of bread
singularize,teeth-marked pencils,tooth-marked pencil
singularize,friendly footsteps,friendly footstep
singularize,wise old men,wise old man
singularize,blue lice,blue louse
singularize,lone geese,lone goose
singularize,half-empty glasses,half-empty glass
singularize,strong calf muscles,strong calf muscle
singularize,ancient sheaves of papers,ancient sheaf of papers
singularize,tiny cacti gardens,tiny cacti garden
singularize,pots of gold at the end of the rainbow,pot of gold at the end of the rainbow
singularize,pairs of dice,pair of dice
singularize,fleets of aircraft,fleet of aircraft
singularize,collections of memorabilia,collection of memorabilia
singularize,lone heroes,lone hero
singularize,bright red tomatoes,bright red tomato
singularize,worn-out echoes,worn-out echo
singularize,beautiful serenades,beautiful serenade
singularize,ancient manuscripts,ancient manuscript
singularize,gray wolf packs,gray wolf pack
singularize,leafy green vegetables,leafy green vegetable
singularize,delicate piano notes,delicate piano note
singularize,strawberry thieves,strawberry thief
singularize,crackling fire logs,crackling fire log
singularize,wise old elves,wise old elf
singularize,crumbling fortress walls,crumbling fortress wall
singularize,shadowy alley cats,shadowy alley cat
singularize,magical fairy tales,magical fairy tale
singularize,frost-covered windowpanes,frost-covered windowpane
singularize,antique gold watches,antique gold watch
singularize,tiny specks of dust,tiny speck of dust
singularize,delicious sushi rolls,delicious sushi roll
singularize,flickering candle flames,flickering candle flame
singularize,slices of cherry pie,slice of cherry pie
singularize,packs of wild wolves,pack of wild wolves
singularize,glasses of iced tea,glass of iced tea
singularize,cups of hot cocoa,cup of hot cocoa
singularize,boxes of old letters,box of old letters
singularize,pieces of antique furniture,piece of antique furniture
singularize,rolls of parchment paper,roll of parchment paper
singularize,bowls of fresh fruit,bowl of fresh fruit
singularize,bottles of vintage wine,bottle of vintage wine
singularize,bundles of dried herbs,bundle of dried herbs
singularize,pairs of wool socks,pair of wool socks
singularize,trays of assorted pastries,tray of assorted pastries
singularize,spoonfuls of sugar,spoonful of sugar
singularize,crates of ripe mangoes,crate of ripe mangoes
singularize,piles of rusty tools,pile of rusty tools
singularize,stacks of dusty books,stack of dusty books
singularize,baskets of laundry,basket of laundry
singularize,strings of holiday lights,string of holiday lights
singularize,plates of spaghetti with meatballs,plate of spaghetti with meatballs
singularize,burgers with cheese,burger with cheese
singularize,tank tops,tank top
singularize,bakers' dozens,baker's dozen
singularize,raincoats,raincoat
singularize,toothbrushes,toothbrush
singularize,sunflowers,sunflower
singularize,bookcases,bookcase
singularize,notebooks,notebook
singularize,cupcakes,cupcake
singularize,football games,football game
singularize,backpacks,backpack
singularize,firefighters,firefighter
singularize,birthday cards,birthday card
singularize,police officers,police officer
singularize,handshakes,handshake
singularize,laptops,laptop
singularize,waterfalls,waterfall
singularize,basketball courts,basketball court
singularize,flashlights,flashlight
singularize,ice cream cones,ice cream cone
singularize,mountaintops,mountaintop
singularize,paperclips,paperclip
singularize,masterpieces,masterpiece
singularize,rainbows,rainbow
singularize,walking sticks,walking stick
singularize,homework assignments,homework assignment
singularize,teardrops,teardrop
singularize,doorknobs,doorknob
singularize,sunbeams,sunbeam
singularize,playgrounds,playground
singularize,nightstands,nightstand
singularize,earrings,earring
singularize,passports,passport
singularize,newspaper articles,newspaper article
singularize,workbenches,workbench
singularize,car doors,car door
singularize,mailboxes,mailbox
singularize,shoelaces,shoelace
singularize,lightbulbs,lightbulb
singularize,flowerpots,flowerpot
singularize,friendship bracelets,friendship bracelet
singularize,snowflakes,snowflake
singularize,firewood logs,firewood log
singularize,beehives,beehive
singularize,cherry blossoms,cherry blossom
singularize,silk scarves,silk scarf
singularize,castle towers,castle tower
singularize,glaciers,glacier
singularize,mountain ranges,mountain range
singularize,pebble beaches,pebble beach
singularize,volcanoes,volcano
singularize,fruit salads,fruit salad
singularize,butterfly wings,butterfly wing
singularize,raindrops,raindrop
singularize,skateboard ramps,skateboard ramp
singularize,treetops,treetop
singularize,shoeboxes,shoebox
singularize,watchtowers,watchtower
singularize,waterfall mists,waterfall mist
singularize,ladder rungs,ladder rung
singularize,traffic cones,traffic cone
singularize,flower bouquets,flower bouquet
singularize,cobblestone paths,cobblestone path
singularize,hedge mazes,hedge maze
singularize,sunset glows,sunset glow
singularize,moonbeams,moonbeam
singularize,ocean waves,ocean wave
singularize,beach umbrellas,beach umbrella
singularize,campfire stories,campfire story
singularize,feather quills,feather quill
singularize,forest trails,forest trail
singularize,windowpanes,windowpane
singularize,jigsaw puzzles,jigsaw puzzle
singularize,vintage postcards,vintage postcard
singularize,harbor docks,harbor dock
singularize,stone archways,stone archway
singularize,candle holders,candle holder
singularize,riverbanks,riverbank
singularize,sunflower seeds,sunflower seed
singularize,windmill blades,windmill blade
singularize,piano keys,piano key
singularize,photo albums,photo album
singularize,art galleries,art gallery
singularize,streetlights,streetlight
singularize,mountain peaks,mountain peak
singularize,icebergs,iceberg
singularize,desert cacti,desert cactus
singularize,storm clouds,storm cloud
singularize,midnight snacks,midnight snack
singularize,forest clearings,forest clearing
singularize,pinecones,pinecone
singularize,treasure chests,treasure chest
singularize,stone gargoyles,stone gargoyle
singularize,oak trees,oak tree
singularize,autumn leaves,autumn leaf
singularize,brick walls,brick wall
singularize,rope bridges,rope bridge
singularize,golden crowns,golden crown
singularize,silk ribbons,silk ribbon
singularize,frozen ponds,frozen pond
singularize,scenic overlooks,scenic overlook
singularize,wooden fences,wooden fence
singularize,garden hoses,garden hose
singularize,jellybean jars,jellybean jar
singularize,toy soldiers,toy soldier
singularize,library books,library book
singularize,vintage clocks,vintage clock
singularize,coffee mugs,coffee mug
singularize,porcelain dolls,porcelain doll
singularize,rollercoaster rides,rollercoaster ride
singularize,paper lanterns,paper lantern
singularize,city skylines,city skyline
singularize,crystal chandeliers,crystal chandelier
singularize,seashells,seashell
singularize,candle flames,candle flame
singularize,forest canopies,forest canopy
singularize,stone pathways,stone pathway
singularize,bird's nests,bird's nest
singularize,mountain cabins,mountain cabin
singularize,leafy vines,leafy vine
singularize,cloud formations,cloud formation
singularize,desert dunes,desert dune
singularize,flower petals,flower petal
singularize,street musicians,street musician
singularize,rainforests,rainforest
singularize,lakefronts,lakefront
singularize,crystal clear lakes,crystal clear lake
singularize,sandcastles,sandcastle
singularize,twinkling stars,twinkling star
singularize,ancient ruins,ancient ruin
singularize,garden gnomes,garden gnome
singularize,stormy seas,stormy sea
singularize,cave entrances,cave entrance
singularize,chocolate bars,chocolate bar
singularize,fishing boats,fishing boat
singularize,picnic baskets,picnic basket
singularize,wildflower meadows,wildflower meadow
singularize,eagle's nests,eagle's nest
singularize,mountain streams,mountain stream
singularize,sunflower fields,sunflower field
singularize,hot air balloons,hot air balloon
singularize,rocking chairs,rocking chair
singularize,apple orchards,apple orchard
singularize,lighthouse beacons,lighthouse beacon
singularize,harbor sailboats,harbor sailboat
singularize,vintage bicycles,vintage bicycle
singularize,rusty anchors,rusty anchor
singularize,forest waterfalls,forest waterfall
singularize,city plazas,city plaza
singularize,wooden rocking horses,wooden rocking horse
singularize,parrot's feathers,parrot's feather
singularize,beachcombers,beachcomber
singularize,sunset silhouettes,sunset silhouette
singularize,wind chimes,wind chime
singularize,garden benches,garden bench
singularize,harvest moons,harvest moon
singularize,stone fireplaces,stone fireplace
singularize,fishermen's nets,fisherman's net
singularize,harbor lighthouses,harbor lighthouse
singularize,cobblestone streets,cobblestone street
singularize,seagulls' cries,seagull's cry
singularize,forest paths,forest path
singularize,rustic cabins,rustic cabin
singularize,vineyard grapes,vineyard grape
singularize,misty valleys,misty valley
singularize,stone pillars,stone pillar
singularize,lantern lights,lantern light
singularize,cozy fireplaces,cozy fireplace
singularize,mountain ridges,mountain ridge
singularize,garden paths,garden path
singularize,driftwood,driftwood
singularize,sea breezes,sea breeze
singularize,orchard trees,orchard tree
singularize,wildflower blooms,wildflower bloom
